timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
40.6447,13,38,396,0.5258,0.0500,3.8222,8.2159,1.0645,-3.0121,12.3000,0.0000,13.5000,15.2412,7,"","","-22.345:0.050:4.335|-21.792:0.050:1.923|-21.461:0.050:-4.801|-20.835:0.050:-0.385|-20.497:0.050:-4.945","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.880:0.050:-2.385","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
40.7470,13,38,397,0.5402,0.0500,3.9442,7.9163,1.0131,-2.2858,12.3000,0.0000,13.5000,15.1529,7,"","","-22.348:0.050:4.253|-21.795:0.050:1.842|-21.459:0.050:-4.719|-20.835:0.050:-0.467|-20.496:0.050:-4.863","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.888:0.050:-2.277","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
40.8497,13,38,398,0.5546,0.0500,4.0665,7.6771,1.5498,-2.8076,12.3000,0.0000,13.5000,15.0648,7,"","","-22.352:0.050:4.171|-21.798:0.050:1.759|-21.457:0.050:-4.637|-20.836:0.050:-0.549|-20.496:0.050:-4.781","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.896:0.050:-2.168","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
40.9546,13,38,399,0.5694,0.0500,4.1916,7.4828,1.0428,-1.5121,12.3000,0.0000,13.5000,14.9752,7,"","","-22.355:0.050:4.087|-21.802:0.050:1.676|-21.455:0.050:-4.553|-20.836:0.050:-0.633|-20.495:0.050:-4.697","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.904:0.050:-2.056","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.0580,13,38,400,0.5840,0.0500,4.3147,7.3310,1.1195,-1.2955,12.3000,0.0000,13.5000,14.8875,7,"","","-22.358:0.050:4.004|-21.805:0.050:1.593|-21.454:0.050:-4.470|-20.837:0.050:-0.716|-20.494:0.050:-4.614","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.912:0.050:-1.946","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.1615,13,38,401,0.5986,0.0500,4.4381,7.2102,1.1574,-1.0818,12.3000,0.0000,13.5000,14.8002,7,"","","-22.362:0.050:3.921|-21.808:0.050:1.510|-21.452:0.050:-4.387|-20.838:0.050:-0.799|-20.494:0.050:-4.531","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.920:0.050:-1.836","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.2654,13,38,402,0.6132,0.0500,4.5619,7.1139,0.9328,-0.6622,12.3000,0.0000,13.5000,14.7130,7,"","","-22.365:0.050:3.838|-21.811:0.050:1.427|-21.450:0.050:-4.304|-20.838:0.050:-0.882|-20.493:0.050:-4.448","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.928:0.050:-1.726","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.3673,13,38,403,0.6276,0.0500,4.6834,7.0387,1.4597,-0.8347,12.3000,0.0000,13.5000,14.6281,7,"","","-22.368:0.050:3.757|-21.815:0.050:1.346|-21.448:0.050:-4.223|-20.839:0.050:-0.963|-20.492:0.050:-4.366","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.936:0.050:-1.617","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.4754,13,38,404,0.6428,0.0500,4.8122,6.9756,1.4149,-0.6470,12.3000,0.0000,13.5000,14.5386,7,"","","-22.372:0.050:3.670|-21.818:0.050:1.259|-21.446:0.050:-4.136|-20.840:0.050:-1.050|-20.492:0.050:-4.280","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.945:0.050:-1.502","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.5815,13,38,405,0.6578,0.0500,4.9385,6.9268,1.3609,-0.4990,12.3000,0.0000,13.5000,14.4514,7,"","","-22.375:0.050:3.586|-21.821:0.050:1.174|-21.445:0.050:-4.052|-20.840:0.050:-1.135|-20.491:0.050:-4.195","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.953:0.050:-1.390","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.6831,13,38,406,0.6721,0.0500,5.0596,6.8897,1.2770,-0.3723,12.3000,0.0000,13.5000,14.3684,7,"","","-22.378:0.050:3.504|-21.824:0.050:1.093|-21.443:0.050:-3.970|-20.841:0.050:-1.216|-20.490:0.050:-4.114","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.961:0.050:-1.281","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.7845,13,38,407,0.6864,0.0500,5.1805,6.8601,0.8691,-0.1953,12.3000,0.0000,13.5000,14.2862,7,"","","-22.382:0.050:3.423|-21.828:0.050:1.012|-21.441:0.050:-3.889|-20.842:0.050:-1.297|-20.490:0.050:-4.033","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.969:0.050:-1.174","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.8880,13,38,408,0.7009,0.0500,5.3038,6.8360,1.3040,-0.2335,12.3000,0.0000,13.5000,14.2028,7,"","","-22.385:0.050:3.341|-21.831:0.050:0.929|-21.439:0.050:-3.806|-20.842:0.050:-1.380|-20.489:0.050:-3.950","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.977:0.050:-1.064","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
41.9936,13,38,409,0.7158,0.0500,5.4297,6.8165,1.3020,-0.1877,12.3000,0.0000,13.5000,14.1183,7,"","","-22.388:0.050:3.256|-21.834:0.050:0.845|-21.438:0.050:-3.722|-20.843:0.050:-1.464|-20.488:0.050:-3.866","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.820:0.050:-13.779|-18.985:0.050:-0.951","0.000:0.000:0.000|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.0984,13,38,410,0.7306,0.0500,5.5545,6.8012,0.8803,-0.1022,12.3000,0.0000,13.5000,14.0351,7,"","","-22.392:0.050:3.173|-21.838:0.050:0.761|-21.436:0.050:-3.638|-20.843:0.050:-1.548|-20.488:0.050:-3.782","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.818:0.050:-13.780|-18.993:0.050:-0.840","0.050:0.000:-0.022|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.2020,13,38,411,0.7452,0.0500,5.6780,6.7892,1.2732,-0.1175,12.3000,0.0000,13.5000,13.9535,7,"","","-22.395:0.050:3.090|-21.841:0.050:0.678|-21.434:0.050:-3.555|-20.844:0.050:-1.631|-20.487:0.050:-3.699","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.809:0.050:-13.785|-19.001:0.050:-0.730","0.118:0.000:-0.070|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.3074,13,38,412,0.7600,0.0500,5.8036,6.7795,1.1987,-0.0839,12.3000,0.0000,13.5000,13.8711,7,"","","-22.398:0.050:3.005|-21.844:0.050:0.594|-21.432:0.050:-3.471|-20.845:0.050:-1.715|-20.486:0.050:-3.614","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.793:0.050:-13.796|-19.009:0.050:-0.618","0.176:0.000:-0.135|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.4145,13,38,413,0.7751,0.0500,5.9313,6.7718,1.3434,-0.0763,12.3000,0.0000,13.5000,13.7881,7,"","","-22.402:0.050:2.920|-21.847:0.050:0.509|-21.431:0.050:-3.385|-20.845:0.050:-1.801|-20.486:0.050:-3.529","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.771:0.050:-13.815|-19.017:0.050:-0.504","0.219:0.000:-0.216|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.5158,13,38,414,0.7894,0.0500,6.0519,6.7659,1.2859,-0.0580,12.3000,0.0000,13.5000,13.7102,7,"","","-22.405:0.050:2.839|-21.851:0.050:0.428|-21.429:0.050:-3.304|-20.846:0.050:-1.882|-20.485:0.050:-3.448","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.748:0.050:-13.841|-19.025:0.050:-0.396","0.244:0.000:-0.302|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.6224,13,38,415,0.8044,0.0500,6.1790,6.7610,1.2258,-0.0443,12.3000,0.0000,13.5000,13.6290,7,"","","-22.409:0.050:2.754|-21.854:0.050:0.342|-21.427:0.050:-3.219|-20.847:0.050:-1.967|-20.484:0.050:-3.362","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|0.006:0.000:0.800","-19.721:0.050:-13.879|-19.034:0.050:-0.283","0.251:0.000:-0.402|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.7288,13,38,416,0.8194,0.0500,6.3059,6.7572,1.3012,-0.0366,12.3000,0.0000,13.5000,13.5485,7,"","","-22.412:0.050:2.669|-21.857:0.050:0.257|-21.425:0.050:-3.134|-20.847:0.050:-2.047|-20.484:0.050:-3.277","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.021:0.000:0.787","-19.695:0.050:-13.928|-19.042:0.050:-0.170","0.237:0.000:-0.506|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.8349,13,38,417,0.8343,0.0500,6.4322,6.7542,1.3508,-0.0305,12.3000,0.0000,13.5000,13.4691,7,"","","-22.415:0.050:2.584|-21.861:0.050:0.173|-21.423:0.050:-3.049|-20.847:0.050:-2.054|-20.477:0.050:-3.201","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.075:0.000:0.677","-19.672:0.050:-13.987|-19.050:0.050:-0.057","0.202:0.000:-0.611|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
42.9378,13,38,418,0.8489,0.0500,6.5550,6.7518,0.8935,-0.0168,12.3000,0.0000,13.5000,13.3927,7,"","","-22.419:0.050:2.501|-21.864:0.050:0.090|-21.422:0.050:-2.967|-20.847:0.050:-2.054|-20.468:0.050:-3.137","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.102:0.000:0.578","-19.654:0.050:-14.056|-19.058:0.050:0.053","0.146:0.000:-0.711|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.0395,13,38,419,0.8631,0.0500,6.6761,6.7309,0.9216,-0.0137,12.3000,0.0000,13.5000,13.3181,7,"","","-22.422:0.050:2.420|-21.867:0.050:0.009|-21.420:0.050:-2.885|-20.847:0.050:-2.054|-20.458:0.050:-3.082","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.106:0.000:0.498","-19.643:0.050:-14.133|-19.066:0.050:0.161","0.071:0.000:-0.804|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
