timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
1.4959,6,30,13,5.0073,5.0346,5.8015,10.0000,180,1,"Parcel_ATD-E1-001_Electronics:-24.79:1.02:15.52",0.0463,-0.0212,-1.5391,-0.0082,0.0567,-0.0074,0.0331,0.0371,1.4873,1.6665,-23.6027,14.4208,33.5127,1.5769,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.971,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:1.496|H2:1.496|H3:1.496|H4:1.496|H5:1.496|F1:1.496|F2:1.496","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.496",True,True
1.5972,6,30,14,4.8850,4.9394,5.8438,10.0000,180,0,"",-0.0682,-0.0571,-1.7556,-0.0164,0.0161,-0.0054,0.0248,0.0180,1.1248,0.8164,-23.5451,14.5184,29.0062,0.9706,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.968,"Nominal",0.000,1,"AlignAtSource:Wait",True,True,True,True,True,True,"H1:1.597|H2:1.597|H3:1.597|H4:1.597|H5:1.597|F1:1.597|F2:1.597","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.597",True,True
1.7029,6,30,15,4.7982,5.1824,6.1604,10.0000,180,1,"Parcel_ATD-E1-001_Electronics:-24.82:1.08:15.52",-0.0946,-0.0009,-1.2318,-0.0418,-1.9035,-0.0192,0.0329,0.0177,1.0609,0.5695,-23.5230,14.6159,6.2952,0.8152,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.967,"Nominal",0.000,1,"AlignAtSource:Wait",True,True,True,True,True,True,"H1:1.703|H2:1.703|H3:1.703|H4:1.703|H5:1.703|F1:1.703|F2:1.703","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.703",True,True
1.8033,6,30,16,4.7433,5.5926,6.6953,8.8470,180,1,"Parcel_ATD-E1-001_Electronics:-24.80:1.09:15.48",0.0564,-0.0991,-1.4037,0.0217,-0.8935,-0.0290,0.0122,0.0085,0.4519,0.3169,-23.5223,14.6903,0.2749,0.3844,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.964,"Nominal",0.000,1,"AlignAtSource:Wait",True,True,True,True,True,True,"H1:1.803|H2:1.803|H3:1.803|H4:1.803|H5:1.803|F1:1.803|F2:1.803","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.803",True,True
1.9037,6,30,17,4.6763,5.8552,7.1044,7.6517,180,1,"Parcel_ATD-E1-001_Electronics:-24.78:1.07:15.48",0.0186,0.0420,-1.3983,0.0350,-0.6384,-0.0074,0.0291,-0.0025,1.0526,-0.0904,-23.5256,14.7566,-8.4331,0.4811,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.962,"Nominal",0.000,1,"AlignAtSource:Wait",True,True,True,True,True,True,"H1:1.904|H2:1.904|H3:1.904|H4:1.904|H5:1.904|F1:1.904|F2:1.904","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.904",True,True
2.0140,6,30,18,4.6530,6.2808,7.5857,6.8841,180,1,"Parcel_ATD-E1-001_Electronics:-24.78:1.06:15.52",-0.0738,0.0132,-1.7422,-0.0065,-0.6520,-0.0074,0.0006,0.0004,0.0271,0.0188,-23.5321,14.8057,-8.6119,0.0229,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.960,"Nominal",0.000,1,"AlignAtSource:Wait",True,True,True,True,True,True,"H1:2.014|H2:2.014|H3:2.014|H4:2.014|H5:2.014|F1:2.014|F2:2.014","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.014",True,True
2.1365,6,30,19,4.5923,5.8790,7.2949,7.1556,180,1,"Parcel_ATD-E1-001_Electronics:-24.79:1.03:15.54",0.0946,-0.0408,-1.3567,-0.0028,0.9250,-0.0195,0.0043,0.0195,0.1500,0.6850,-23.5434,14.8645,-9.2185,0.4175,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.958,"Nominal",0.000,1,"ScanBarcode:Wait",True,True,True,True,True,True,"H1:2.136|H2:2.136|H3:2.136|H4:2.136|H5:2.136|F1:2.136|F2:2.136","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.136",True,True
2.2507,6,30,20,4.5336,5.5845,6.9139,7.7586,180,1,"Parcel_ATD-E1-001_Electronics:-24.82:1.06:15.47",-0.0599,-0.0662,-1.3887,-0.0124,0.2933,-0.0105,-0.0058,0.0162,-0.1237,0.3461,-23.5486,14.8985,-8.3578,0.1112,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.956,"Nominal",0.000,1,"ScanBarcode:Wait",True,True,True,True,True,True,"H1:2.251|H2:2.251|H3:2.251|H4:2.251|H5:2.251|F1:2.251|F2:2.251","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.251",True,True
2.3513,6,30,21,4.5332,5.5593,6.9488,7.7444,180,1,"Parcel_ATD-E1-001_Electronics:-24.80:1.03:15.53",-0.0236,-0.0220,-0.0566,0.0335,-0.0253,0.0141,-0.0125,0.0098,-0.1791,0.1410,-23.5480,14.8947,-6.1423,-0.0190,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.954,"Nominal",0.000,1,"ScanBarcode:Wait",True,True,True,True,True,True,"H1:2.351|H2:2.351|H3:2.351|H4:2.351|H5:2.351|F1:2.351|F2:2.351","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.351",True,True
2.4645,6,30,22,4.5194,5.5701,6.9335,7.7817,180,1,"Parcel_ATD-E1-001_Electronics:-24.81:1.08:15.50",0.0295,0.0156,0.0681,-0.0245,0.0400,-0.0121,0.0005,0.0014,0.0170,0.0479,-23.5493,14.9076,-5.6639,0.0325,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.951,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:2.465|H2:2.465|H3:2.465|H4:2.465|H5:2.465|F1:2.465|F2:2.465","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.465",True,True
2.5886,6,30,23,4.5560,5.5759,6.9293,7.7920,180,1,"Parcel_ATD-E1-001_Electronics:-24.79:1.08:15.49",-0.0161,-0.0107,0.0537,0.0302,0.0037,-0.0047,-0.0154,0.0022,-0.5756,0.0811,-23.5498,14.9013,-1.9495,-0.2472,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.949,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:2.589|H2:2.589|H3:2.589|H4:2.589|H5:2.589|F1:2.589|F2:2.589","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","2.589",True,True
2.6933,6,30,24,4.5439,5.5467,6.9440,7.7805,180,1,"Parcel_ATD-E1-001_Electronics:-24.81:1.04:15.46",-0.0154,-0.0383,0.0169,-0.0154,-0.0402,0.0177,-0.0109,0.0047,-0.4379,0.1881,-23.5499,14.9093,-0.0367,-0.1249,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-23.000:0.050:12.000|H2:-22.300:0.050:11.000|H3:-21.600:0.050:10.000|H4:-20.900:0.050:9.000|H5:-20.200:0.050:8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:12.000","0.000:0.000:0.000","-22.300:0.050:11.000","0.000:0.000:0.000","-21.600:0.050:10.000","0.000:0.000:0.000","-20.900:0.050:9.000","0.000:0.000:0.000","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.947,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:2.693|H2:2.693|H3:2.693|H4:2.693|H5:2.693|F1:2.693|F2:2.693","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","2.693",True,True
