timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
88.7545,10,5,840,16.9682,0.0500,-7.1130,318.2808,1.6166,0.0000,-12.1500,0.0000,13.5000,35.6759,7,"","","10.500:0.000:13.500|-4.200:0.000:4.067|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-4.136","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:-0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
88.8670,10,5,841,16.8558,0.0500,-6.9870,318.2808,0.8279,0.0000,-12.1500,0.0000,13.5000,35.5114,7,"","","10.500:0.000:13.500|-4.200:0.000:4.158|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-4.226","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:-0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
88.9710,10,5,842,16.7521,0.0500,-6.8706,318.2808,1.7967,0.0000,-12.1500,0.0000,13.5000,35.3595,7,"","","10.500:0.000:13.500|-4.200:0.000:4.241|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-4.309","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:-0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.0745,10,5,843,16.6487,0.0500,-6.7546,318.2809,1.7009,0.0000,-12.1500,0.0000,13.5000,35.2082,7,"","","10.500:0.000:13.500|-4.200:0.000:4.324|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-4.328","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.1786,10,5,844,16.5449,0.0500,-6.6382,318.2809,0.8339,0.0000,-12.1500,0.0000,13.5000,35.0563,7,"","","10.500:0.000:13.500|-4.200:0.000:4.407|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-4.245","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.2808,10,5,845,16.4429,0.0500,-6.5238,318.2809,1.7018,0.0000,-12.1500,0.0000,13.5000,34.9071,7,"","","10.500:0.000:13.500|-4.200:0.000:4.489|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-4.164","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.3811,10,5,846,16.3427,0.0500,-6.4114,318.2809,1.7048,0.0000,-12.1500,0.0000,13.5000,34.7606,7,"","","10.500:0.000:13.500|-4.200:0.000:4.569|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-4.083","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.4862,10,5,847,16.2378,0.0500,-6.2937,318.2809,0.8038,0.0000,-12.1500,0.0000,13.5000,34.6072,7,"","","10.500:0.000:13.500|-4.200:0.000:4.653|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.999","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.5975,10,5,848,16.1267,0.0500,-6.1692,318.2809,0.8144,0.0000,-12.1500,0.0000,13.5000,34.4449,7,"","","10.500:0.000:13.500|-4.200:0.000:4.742|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.910","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.6976,10,5,849,16.0268,0.0500,-6.0571,318.2809,0.8140,0.0000,-12.1500,0.0000,13.5000,34.2989,7,"","","10.500:0.000:13.500|-4.200:0.000:4.822|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.830","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.8072,10,5,850,15.9173,0.0500,-5.9343,318.2809,0.7986,0.0000,-12.1500,0.0000,13.5000,34.1390,7,"","","10.500:0.000:13.500|-4.200:0.000:4.910|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.742","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
89.9086,10,5,851,15.8162,0.0500,-5.8208,318.2809,1.7109,0.0000,-12.1500,0.0000,13.5000,33.9912,7,"","","10.500:0.000:13.500|-4.200:0.000:4.991|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.661","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.0112,10,5,852,15.7137,0.0500,-5.7059,318.2809,1.6027,0.0000,-12.1500,0.0000,13.5000,33.8417,7,"","","10.500:0.000:13.500|-4.200:0.000:5.073|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.579","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.1215,10,5,853,15.6036,0.0500,-5.5824,318.2809,1.7210,0.0000,-12.1500,0.0000,13.5000,33.6810,7,"","","10.500:0.000:13.500|-4.200:0.000:5.161|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.491","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.2233,10,5,854,15.5020,0.0500,-5.4685,318.2809,1.6327,0.0000,-12.1500,0.0000,13.5000,33.5327,7,"","","10.500:0.000:13.500|-4.200:0.000:5.243|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.410","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.3234,10,5,855,15.4020,0.0500,-5.3563,318.2809,1.6485,0.0000,-12.1500,0.0000,13.5000,33.3868,7,"","","10.500:0.000:13.500|-4.200:0.000:5.323|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.329","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.4280,10,5,856,15.2977,0.0500,-5.2393,318.2809,0.8193,0.0000,-12.1500,0.0000,13.5000,33.2346,7,"","","10.500:0.000:13.500|-4.200:0.000:5.406|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.246","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.5302,10,5,857,15.1956,0.0500,-5.1248,318.2809,1.6447,0.0000,-12.1500,0.0000,13.5000,33.0858,7,"","","10.500:0.000:13.500|-4.200:0.000:5.488|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.164","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.6407,10,5,858,15.0853,0.0500,-5.0011,318.2809,1.6023,0.0000,-12.1500,0.0000,13.5000,32.9250,7,"","","10.500:0.000:13.500|-4.200:0.000:5.576|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-3.076","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.7501,10,5,859,14.9761,0.0500,-4.8786,318.2809,1.6531,0.0000,-12.1500,0.0000,13.5000,32.7659,7,"","","10.500:0.000:13.500|-4.200:0.000:5.664|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.988","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.8556,10,5,860,14.8708,0.0500,-4.7605,318.2809,1.6964,0.0000,-12.1500,0.0000,13.5000,32.6125,7,"","","10.500:0.000:13.500|-4.200:0.000:5.748|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.904","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
90.9573,10,5,861,14.7693,0.0500,-4.6467,318.2809,0.7933,0.0000,-12.1500,0.0000,13.5000,32.4647,7,"","","10.500:0.000:13.500|-4.200:0.000:5.830|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.822","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.0670,10,5,862,14.6598,0.0500,-4.5238,318.2809,1.6672,0.0000,-12.1500,0.0000,13.5000,32.3052,7,"","","10.500:0.000:13.500|-4.200:0.000:5.918|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.735","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.1691,10,5,863,14.5579,0.0500,-4.4095,318.2809,1.7276,0.0000,-12.1500,0.0000,13.5000,32.1569,7,"","","10.500:0.000:13.500|-4.200:0.000:5.999|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.653","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.2721,10,5,864,14.4551,0.0500,-4.2942,318.2809,1.6237,0.0000,-12.1500,0.0000,13.5000,32.0073,7,"","","10.500:0.000:13.500|-4.200:0.000:6.082|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.570","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.3826,10,5,865,14.3448,0.0500,-4.1705,318.2809,1.6167,0.0000,-12.1500,0.0000,13.5000,31.8468,7,"","","10.500:0.000:13.500|-4.200:0.000:6.170|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.482","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.4864,10,5,866,14.2411,0.0500,-4.0543,318.2809,0.8332,0.0000,-12.1500,0.0000,13.5000,31.6962,7,"","","10.500:0.000:13.500|-4.200:0.000:6.253|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.399","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.5970,10,5,867,14.1307,0.0500,-3.9304,318.2809,0.8152,0.0000,-12.1500,0.0000,13.5000,31.5357,7,"","","10.500:0.000:13.500|-4.200:0.000:6.342|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.311","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.7056,10,5,868,14.0224,0.0500,-3.8089,318.2809,0.8023,0.0000,-12.1500,0.0000,13.5000,31.3782,7,"","","10.500:0.000:13.500|-4.200:0.000:6.428|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.224","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.8153,10,5,869,13.9129,0.0500,-3.6861,318.2809,1.6435,0.0000,-12.1500,0.0000,13.5000,31.2192,7,"","","10.500:0.000:13.500|-4.200:0.000:6.516|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.136","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
91.9252,10,5,870,13.8032,0.0500,-3.5630,318.2809,1.6274,0.0000,-12.1500,0.0000,13.5000,31.0599,7,"","","10.500:0.000:13.500|-4.200:0.000:6.604|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-2.048","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.0354,10,5,871,13.6932,0.0500,-3.4396,318.2809,1.6515,0.0000,-12.1500,0.0000,13.5000,30.9002,7,"","","10.500:0.000:13.500|-4.200:0.000:6.692|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.960","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.1382,10,5,872,13.5905,0.0500,-3.3244,318.2809,1.0737,0.0000,-12.1500,0.0000,13.5000,30.7512,7,"","","10.500:0.000:13.500|-4.200:0.000:6.775|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.878","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.2484,10,5,873,13.4806,0.0500,-3.2012,318.2809,1.6276,0.0000,-12.1500,0.0000,13.5000,30.5918,7,"","","10.500:0.000:13.500|-4.200:0.000:6.863|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.789","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.3498,10,5,874,13.3793,0.0500,-3.0875,318.2809,1.6102,0.0000,-12.1500,0.0000,13.5000,30.4449,7,"","","10.500:0.000:13.500|-4.200:0.000:6.944|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.708","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.4603,10,5,875,13.2689,0.0500,-2.9638,318.2809,1.6880,0.0000,-12.1500,0.0000,13.5000,30.2850,7,"","","10.500:0.000:13.500|-4.200:0.000:7.032|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.620","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.5648,10,5,876,13.1646,0.0500,-2.8468,318.2809,1.7829,0.0000,-12.1500,0.0000,13.5000,30.1339,7,"","","10.500:0.000:13.500|-4.200:0.000:7.116|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.536","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.6654,10,5,877,13.0643,0.0500,-2.7343,318.2809,0.9182,0.0000,-12.1500,0.0000,13.5000,29.9886,7,"","","10.500:0.000:13.500|-4.200:0.000:7.196|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.456","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.7654,10,5,878,12.9645,0.0500,-2.6223,318.2809,0.8167,0.0000,-12.1500,0.0000,13.5000,29.8440,7,"","","10.500:0.000:13.500|-4.200:0.000:7.276|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.376","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.8702,10,5,879,12.8598,0.0500,-2.5049,318.2808,1.7802,0.0000,-12.1500,0.0000,13.5000,29.6925,7,"","","10.500:0.000:13.500|-4.200:0.000:7.360|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.292","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
92.9730,10,5,880,12.7572,0.0500,-2.3899,318.2808,1.6601,0.0000,-12.1500,0.0000,13.5000,29.5442,7,"","","10.500:0.000:13.500|-4.200:0.000:7.442|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.210","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.0755,10,5,881,12.6549,0.0500,-2.2751,318.2808,1.7120,0.0000,-12.1500,0.0000,13.5000,29.3962,7,"","","10.500:0.000:13.500|-4.200:0.000:7.524|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.128","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.1822,10,5,882,12.5498,0.0500,-2.1556,318.3871,1.7524,1.4236,-12.1500,0.0000,13.5000,29.2435,7,"","","10.500:0.000:13.500|-4.200:0.000:7.610|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.042","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.2861,10,5,883,12.4472,0.0500,-2.0385,318.4702,0.8821,0.3952,-12.1500,0.0000,13.5000,29.0942,7,"","","10.500:0.000:13.500|-4.200:0.000:7.693|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.959","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.3900,10,5,884,12.3441,0.0500,-1.9217,318.4918,1.7178,0.5325,-12.1500,0.0000,13.5000,28.9447,7,"","","10.500:0.000:13.500|-4.200:0.000:7.776|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.876","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.4925,10,5,885,12.2426,0.0500,-1.8065,318.5175,1.6150,0.1755,-12.1500,0.0000,13.5000,28.7974,7,"","","10.500:0.000:13.500|-4.200:0.000:7.858|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.794","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.6030,10,5,886,12.1329,0.0500,-1.6825,318.5131,1.5710,-0.1068,-12.1500,0.0000,13.5000,28.6386,7,"","","10.500:0.000:13.500|-4.200:0.000:7.946|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.706","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.7098,10,5,887,12.0267,0.0500,-1.5628,318.4784,1.5865,-0.4349,-12.1500,0.0000,13.5000,28.4851,7,"","","10.500:0.000:13.500|-4.200:0.000:8.032|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.620","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.8108,10,5,888,11.9258,0.0500,-1.4502,318.4000,1.5243,-0.6149,-12.1500,0.0000,13.5000,28.3400,7,"","","10.500:0.000:13.500|-4.200:0.000:8.113|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.540","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
93.9188,10,5,889,11.8175,0.0500,-1.3298,318.2848,1.5583,-1.0773,-12.1500,0.0000,13.5000,28.1845,7,"","","10.500:0.000:13.500|-4.200:0.000:8.199|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.453","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
