timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
28.5720,18,8,281,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.134","0.000:0.000:1.200","-4.000:0.000:4.280","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
28.6734,18,8,282,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-5.012","0.000:0.000:1.200","-4.000:0.000:4.483","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
28.7746,18,8,283,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.891","0.000:0.000:1.200","-4.000:0.000:4.685","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
28.8761,18,8,284,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.769","0.000:0.000:1.200","-4.000:0.000:4.888","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
28.9779,18,8,285,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.647","0.000:0.000:1.200","-4.000:0.000:5.092","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.0802,18,8,286,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.524","0.000:0.000:1.200","-4.000:0.000:5.296","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.1819,18,8,287,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.402","0.000:0.000:1.200","-4.000:0.000:5.500","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.2829,18,8,288,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.281","0.000:0.000:1.200","-4.000:0.000:5.702","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.3834,18,8,289,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.160","0.000:0.000:1.200","-4.000:0.000:5.811","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.4839,18,8,290,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-4.039","0.000:0.000:1.200","-4.000:0.000:5.610","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.5864,18,8,291,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.916","0.000:0.000:1.200","-4.000:0.000:5.405","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.6896,18,8,292,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.793","0.000:0.000:1.200","-4.000:0.000:5.198","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.7926,18,8,293,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.669","0.000:0.000:1.200","-4.000:0.000:4.992","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.8930,18,8,294,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.549","0.000:0.000:1.200","-4.000:0.000:4.792","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
29.9934,18,8,295,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.428","0.000:0.000:1.200","-4.000:0.000:4.591","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.0952,18,8,296,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.306","0.000:0.000:1.200","-4.000:0.000:4.387","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.1968,18,8,297,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.184","0.000:0.000:1.200","-4.000:0.000:4.184","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.2993,18,8,298,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-3.061","0.000:0.000:1.200","-4.000:0.000:3.979","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.4031,18,8,299,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.936","0.000:0.000:1.200","-4.000:0.000:3.771","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.5031,18,8,300,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.816","0.000:0.000:1.200","-4.000:0.000:3.571","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.6039,18,8,301,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.695","0.000:0.000:1.200","-4.000:0.000:3.370","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.7058,18,8,302,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.573","0.000:0.000:1.200","-4.000:0.000:3.166","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.8068,18,8,303,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.452","0.000:0.000:1.200","-4.000:0.000:2.964","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
30.9080,18,8,304,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.331","0.000:0.000:1.200","-4.000:0.000:2.762","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.0107,18,8,305,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.207","0.000:0.000:1.200","-4.000:0.000:2.556","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.1116,18,8,306,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.086","0.000:0.000:1.200","-4.000:0.000:2.354","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.2134,18,8,307,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.964","0.000:0.000:1.200","-4.000:0.000:2.151","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.3149,18,8,308,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.842","0.000:0.000:1.200","-4.000:0.000:1.948","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.4186,18,8,309,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.718","0.000:0.000:1.200","-4.000:0.000:1.740","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.5197,18,8,310,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.596","0.000:0.000:1.200","-4.000:0.000:1.538","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.6203,18,8,311,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.476","0.000:0.000:1.200","-4.000:0.000:1.337","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.7230,18,8,312,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.353","0.000:0.000:1.200","-4.000:0.000:1.132","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.8240,18,8,313,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.231","0.000:0.000:1.200","-4.000:0.000:0.930","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
31.9251,18,8,314,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.110","0.000:0.000:1.200","-4.000:0.000:0.727","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.0280,18,8,315,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.987","0.000:0.000:1.200","-4.000:0.000:0.522","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.1310,18,8,316,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.863","0.000:0.000:1.200","-4.000:0.000:0.316","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.2332,18,8,317,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.740","0.000:0.000:1.200","-4.000:0.000:0.111","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.3337,18,8,318,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.620","0.000:0.000:1.200","-4.000:0.000:-0.090","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.4358,18,8,319,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.497","0.000:0.000:1.200","-4.000:0.000:-0.294","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.5362,18,8,320,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.377","0.000:0.000:1.200","-4.000:0.000:-0.495","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.6385,18,8,321,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.254","0.000:0.000:1.200","-4.000:0.000:-0.699","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.7386,18,8,322,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.134","0.000:0.000:1.200","-4.000:0.000:-0.900","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.8394,18,8,323,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.013","0.000:0.000:1.200","-4.000:0.000:-1.101","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
32.9420,18,8,324,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.110","0.000:0.000:1.200","-4.000:0.000:-1.306","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.0443,18,8,325,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.233","0.000:0.000:1.200","-4.000:0.000:-1.511","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.1460,18,8,326,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.355","0.000:0.000:1.200","-4.000:0.000:-1.714","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.2480,18,8,327,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.477","0.000:0.000:1.200","-4.000:0.000:-1.918","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.3497,18,8,328,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.600","0.000:0.000:1.200","-4.000:0.000:-2.122","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.4520,18,8,329,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.722","0.000:0.000:1.200","-4.000:0.000:-2.326","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.5547,18,8,330,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.845","0.000:0.000:1.200","-4.000:0.000:-2.532","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.6571,18,8,331,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.968","0.000:0.000:1.200","-4.000:0.000:-2.737","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.7599,18,8,332,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.092","0.000:0.000:1.200","-4.000:0.000:-2.942","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.8633,18,8,333,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.216","0.000:0.000:1.200","-4.000:0.000:-3.149","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
33.9640,18,8,334,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.337","0.000:0.000:1.200","-4.000:0.000:-3.350","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.0655,18,8,335,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.458","0.000:0.000:1.200","-4.000:0.000:-3.553","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.1688,18,8,336,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.582","0.000:0.000:1.200","-4.000:0.000:-3.760","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.2693,18,8,337,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.703","0.000:0.000:1.200","-4.000:0.000:-3.961","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.3729,18,8,338,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.827","0.000:0.000:1.200","-4.000:0.000:-4.168","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.4739,18,8,339,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.948","0.000:0.000:1.200","-4.000:0.000:-4.370","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.5741,18,8,340,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.069","0.000:0.000:1.200","-4.000:0.000:-4.571","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.6754,18,8,341,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.190","0.000:0.000:1.200","-4.000:0.000:-4.773","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.7771,18,8,342,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.312","0.000:0.000:1.200","-4.000:0.000:-4.977","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.8778,18,8,343,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.433","0.000:0.000:1.200","-4.000:0.000:-5.178","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
34.9808,18,8,344,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.557","0.000:0.000:1.200","-4.000:0.000:-5.384","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.0834,18,8,345,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.680","0.000:0.000:1.200","-4.000:0.000:-5.589","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.1845,18,8,346,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.801","0.000:0.000:1.200","-4.000:0.000:-5.791","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.2870,18,8,347,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.924","0.000:0.000:1.200","-4.000:0.000:-5.713","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.3873,18,8,348,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.045","0.000:0.000:1.200","-4.000:0.000:-5.512","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.4884,18,8,349,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.166","0.000:0.000:1.200","-4.000:0.000:-5.310","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.5914,18,8,350,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.289","0.000:0.000:1.200","-4.000:0.000:-5.104","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.6919,18,8,351,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.410","0.000:0.000:1.200","-4.000:0.000:-4.903","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.7935,18,8,352,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.532","0.000:0.000:1.200","-4.000:0.000:-4.700","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.8965,18,8,353,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.656","0.000:0.000:1.200","-4.000:0.000:-4.494","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
35.9965,18,8,354,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.776","0.000:0.000:1.200","-4.000:0.000:-4.294","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.1002,18,8,355,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.900","0.000:0.000:1.200","-4.000:0.000:-4.087","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.2006,18,8,356,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.021","0.000:0.000:1.200","-4.000:0.000:-3.886","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.3015,18,8,357,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.142","0.000:0.000:1.200","-4.000:0.000:-3.684","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.4054,18,8,358,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.266","0.000:0.000:1.200","-4.000:0.000:-3.476","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.5067,18,8,359,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.388","0.000:0.000:1.200","-4.000:0.000:-3.274","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.6071,18,8,360,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.508","0.000:0.000:1.200","-4.000:0.000:-3.073","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.7103,18,8,361,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.632","0.000:0.000:1.200","-4.000:0.000:-2.866","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.8107,18,8,362,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.753","0.000:0.000:1.200","-4.000:0.000:-2.666","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
36.9129,18,8,363,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.875","0.000:0.000:1.200","-4.000:0.000:-2.461","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.0135,18,8,364,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.996","0.000:0.000:1.200","-4.000:0.000:-2.260","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.1154,18,8,365,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.118","0.000:0.000:1.200","-4.000:0.000:-2.056","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.2175,18,8,366,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.241","0.000:0.000:1.200","-4.000:0.000:-1.852","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.3182,18,8,367,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.362","0.000:0.000:1.200","-4.000:0.000:-1.651","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.4191,18,8,368,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.483","0.000:0.000:1.200","-4.000:0.000:-1.449","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.5191,18,8,369,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.603","0.000:0.000:1.200","-4.000:0.000:-1.249","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.6198,18,8,370,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.724","0.000:0.000:1.200","-4.000:0.000:-1.047","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.7219,18,8,371,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.846","0.000:0.000:1.200","-4.000:0.000:-0.843","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.8243,18,8,372,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.969","0.000:0.000:1.200","-4.000:0.000:-0.638","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
37.9270,18,8,373,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.092","0.000:0.000:1.200","-4.000:0.000:-0.433","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.0294,18,8,374,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.215","0.000:0.000:1.200","-4.000:0.000:-0.228","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.1306,18,8,375,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.337","0.000:0.000:1.200","-4.000:0.000:-0.026","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
