timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag
0.1027,18,8,1,5.8154,9.9814,5.8412,9.9725,180,0,"",0.0705,0.0130,-0.0095,-0.0160,0.6869,-0.0037,-0.0014,0.0345,-0.0665,1.6403,-24.9424,-13.5757,11.7117,0.7869,False,False
0.2059,18,8,2,5.8687,9.9419,5.9162,10.0000,180,0,"",0.1359,0.0325,-0.0634,0.0159,0.8716,0.0097,0.0227,0.0327,1.0146,1.4629,-24.9021,-13.4421,20.0228,1.2388,False,False
0.3071,18,8,3,5.9617,10.0000,6.0924,9.9779,180,0,"",-0.0106,0.0462,-0.0200,-0.0018,0.6503,0.0184,0.0261,0.0166,1.2378,0.7891,-24.8515,-13.3401,26.5451,1.0135,False,False
0.4086,18,8,4,6.0704,9.9959,6.2933,9.9702,180,1,"Forklift(Clone):-3.99:0.04:-5.23",0.0678,0.0280,0.0529,0.0024,0.4923,-0.0372,0.0440,0.0428,1.9508,1.8960,-24.7611,-13.1935,34.3804,1.9234,False,False
0.5117,18,8,5,6.1751,10.0000,6.4892,10.0000,180,1,"Forklift(Clone):-4.04:0.01:-5.10",0.0431,-0.0219,-0.0016,0.0221,0.3882,0.0036,0.0294,0.0379,1.3695,1.7667,-24.6703,-13.0733,39.6837,1.5681,False,False
0.6144,18,8,6,6.2222,10.0000,6.5900,9.9951,180,1,"Forklift(Clone):-3.99:0.00:-4.82",0.0661,0.0032,0.0781,0.0161,0.2941,-0.0198,0.0284,0.0335,1.3054,1.5356,-24.5697,-12.9578,41.0100,1.4205,False,False
0.7152,18,8,7,6.3150,9.9627,6.7707,9.9758,180,1,"Forklift(Clone):-4.04:0.00:-4.70",0.0027,-0.1363,0.0642,-0.0205,0.2855,0.0284,0.0411,0.0446,1.8459,2.0034,-24.4840,-12.8726,45.9805,1.9247,False,False
0.8174,18,8,8,6.3487,9.9962,6.9267,9.9429,180,1,"Forklift(Clone):-4.02:-0.03:-4.38",-0.0541,-0.1386,-0.0005,0.0036,0.2097,0.0099,0.0355,0.0234,1.5371,1.0116,-24.3600,-12.7602,44.9945,1.2743,False,False
0.9202,18,8,9,6.4704,9.9741,7.0238,10.0000,180,2,"Human(Clone):2.01:0.01:-6.94|Forklift(Clone):-4.03:0.02:-4.27",0.0150,-0.0155,-0.0771,-0.0124,0.1033,0.0202,0.0315,0.0256,1.4737,1.1984,-24.2542,-12.6621,46.9041,1.3360,False,False
1.0220,18,8,10,6.5256,10.0000,7.1464,10.0000,180,2,"Human(Clone):2.02:0.01:-6.80|Forklift(Clone):-3.97:-0.02:-4.01",-0.0249,0.0428,-0.0611,-0.0039,0.1333,0.0314,0.0285,0.0344,1.2782,1.5427,-24.1558,-12.5817,51.8666,1.4105,False,False
1.1236,18,8,11,6.6282,9.9308,7.3063,9.9916,180,2,"Human(Clone):2.00:0.03:-6.68|Forklift(Clone):-4.01:0.00:-3.87",-0.0545,-0.0490,0.0149,0.0342,0.0472,0.0019,0.0349,0.0208,1.5171,0.9033,-24.0447,-12.5063,55.7549,1.2102,False,False
1.2236,18,8,12,6.6943,10.0000,7.4319,9.9793,180,2,"Human(Clone):2.02:0.00:-6.53|Forklift(Clone):-3.98:0.03:-3.57",-0.0457,0.0405,0.0666,0.0124,0.0520,-0.0064,0.0332,0.0318,1.5434,1.4792,-23.9107,-12.4264,61.5522,1.5113,False,False
1.3252,18,8,13,6.7246,9.9990,7.5186,9.9382,180,2,"Human(Clone):2.01:-0.03:-6.47|Forklift(Clone):-4.01:-0.02:-3.50",-0.0358,0.0427,-0.0423,0.0052,0.0650,-0.0496,0.0390,0.0367,1.7390,1.6363,-23.7732,-12.3585,64.1904,1.6876,False,False
1.4278,18,8,14,6.8174,9.9405,7.6687,9.9737,180,2,"Human(Clone):2.03:0.02:-6.34|Forklift(Clone):-3.98:-0.02:-3.19",-0.0190,0.0665,-0.0371,0.0028,0.0037,0.0156,0.0293,0.0108,1.3381,0.4917,-23.6410,-12.2978,61.8103,0.9149,False,False
1.5299,18,8,15,6.8997,10.0000,7.7373,9.9248,180,2,"Human(Clone):2.02:0.00:-6.20|Forklift(Clone):-4.03:0.00:-3.06",-0.0279,-0.0113,-0.0073,-0.0061,0.0320,-0.0309,0.0444,0.0215,2.1321,1.0320,-23.5046,-12.2269,60.7325,1.5821,False,False
1.6322,18,8,16,6.9455,9.9762,7.7455,9.9378,180,2,"Human(Clone):1.97:0.01:-6.06|Forklift(Clone):-3.96:-0.01:-2.79",-0.0255,0.0589,0.0710,-0.0104,0.0329,-0.0128,0.0320,0.0390,1.5270,1.8633,-23.3401,-12.1283,59.6077,1.6951,False,False
1.7340,18,8,17,7.0168,10.0000,7.8758,10.0000,180,2,"Human(Clone):2.04:-0.02:-6.01|Forklift(Clone):-4.02:0.00:-2.65",0.0512,-0.0152,0.0099,-0.0247,0.0226,-0.0115,0.0330,0.0431,1.4767,1.9252,-23.1888,-12.0392,60.1254,1.7010,False,False
1.8347,18,8,18,7.1213,9.8890,7.9785,9.9309,180,2,"Human(Clone):2.02:0.00:-5.78|Forklift(Clone):-3.99:0.00:-2.41",-0.0135,-0.0867,-0.0603,-0.0074,-0.0201,0.0024,0.0217,0.0296,0.9688,1.3231,-23.0528,-11.9613,60.6259,1.1459,False,False
1.9347,18,8,19,7.1718,10.0000,8.0606,9.9914,180,2,"Human(Clone):2.01:-0.02:-5.78|Forklift(Clone):-4.01:0.02:-2.25",-0.0423,-0.0018,-0.0026,0.0079,0.0289,-0.0015,0.0255,0.0505,1.2194,2.4180,-22.8985,-11.8879,69.1051,1.8187,False,False
2.0372,18,8,20,7.2232,10.0000,8.1533,10.0000,180,2,"Human(Clone):1.96:-0.03:-5.57|Forklift(Clone):-4.00:0.03:-1.94",-0.0183,0.0475,0.0727,-0.0131,0.0061,-0.0320,0.0436,0.0324,2.0697,1.5357,-22.7201,-11.8172,67.8680,1.8027,False,False
2.1383,18,8,21,7.2807,9.9940,8.2238,9.9997,180,2,"Human(Clone):1.99:-0.03:-5.52|Forklift(Clone):-4.00:-0.03:-1.80",-0.0901,0.0349,-0.0792,-0.0256,0.0101,-0.0013,0.0452,0.0306,2.2245,1.5058,-22.5652,-11.7354,60.9509,1.8651,False,False
2.2401,18,8,22,7.3693,9.9928,8.2973,10.0000,180,2,"Human(Clone):1.96:0.01:-5.31|Forklift(Clone):-4.02:-0.01:-1.54",-0.0092,-0.0631,-0.0403,-0.0104,-0.0048,0.0075,0.0294,0.0538,1.3731,2.5140,-22.4552,-11.6766,64.6368,1.9435,False,False
2.3414,18,8,23,7.3977,10.0000,8.3928,9.9709,180,2,"Human(Clone):2.05:0.00:-5.26|Forklift(Clone):-3.99:0.02:-1.43",0.0943,0.0272,-0.0593,0.0178,0.0162,0.0158,0.0280,0.0218,1.3114,1.0214,-22.3059,-11.6118,67.4103,1.1664,False,False
2.4436,18,8,24,7.5208,9.9050,8.4943,9.9941,180,2,"Human(Clone):2.02:-0.05:-5.08|Forklift(Clone):-4.00:-0.03:-1.16",-0.0334,0.0707,0.0149,0.0247,0.0355,0.0395,0.0354,0.0250,1.6664,1.1781,-22.1544,-11.5365,60.5045,1.4223,False,False
2.5445,18,8,25,7.5275,10.0000,8.4909,10.0000,180,2,"Human(Clone):1.99:0.03:-5.00|Forklift(Clone):-3.99:0.03:-1.02",0.0303,-0.0661,-0.0221,-0.0135,-0.0156,-0.0286,0.0297,0.0280,1.4772,1.3952,-22.0395,-11.4692,59.5040,1.4362,False,False
2.6451,18,8,26,7.5741,9.9449,8.5751,10.0000,180,2,"Human(Clone):1.97:0.02:-4.85|Forklift(Clone):-3.98:-0.04:-0.73",0.0332,-0.1040,0.0109,0.0108,0.0141,-0.0003,0.0216,0.0392,1.0054,1.8210,-21.8924,-11.3802,58.3540,1.4132,False,False
2.7478,18,8,27,7.7063,10.0000,8.6915,10.0000,180,2,"Human(Clone):2.01:0.03:-4.75|Forklift(Clone):-4.00:-0.01:-0.60",-0.0385,-0.0077,-0.0139,-0.0237,-0.0047,-0.0110,0.0300,0.0268,1.4615,1.3058,-21.7411,-11.2946,58.8910,1.3836,False,False
2.8492,18,8,28,7.7697,10.0000,8.7256,9.9919,180,2,"Human(Clone):2.01:-0.02:-4.59|Forklift(Clone):-3.98:-0.02:-0.33",-0.0631,-0.0146,0.0247,0.0220,-0.0090,-0.0017,0.0276,0.0361,1.2898,1.6866,-21.6521,-11.2295,53.9710,1.4882,False,False
2.9495,18,8,29,7.8531,10.0000,8.9170,10.0000,180,2,"Human(Clone):2.01:-0.03:-4.48|Forklift(Clone):-4.00:0.03:-0.14",0.0097,0.0642,0.0475,-0.0207,0.8190,-0.0118,0.0380,0.0463,1.8578,2.2640,-21.5418,-11.1556,57.3654,2.0609,False,False
3.0524,18,8,30,7.9618,10.0000,9.3961,9.9765,180,2,"Human(Clone):1.97:0.00:-4.34|Forklift(Clone):-4.00:0.00:0.06",0.0514,-0.0514,0.0196,0.0005,0.3154,-0.0013,0.0349,0.0503,1.6224,2.3383,-21.3628,-11.0657,66.5736,1.9803,False,False
3.1547,18,8,31,8.0414,10.0000,9.6216,10.0000,180,2,"Human(Clone):2.03:-0.02:-4.26|Forklift(Clone):-4.03:0.01:0.19",-0.0549,-0.0248,0.0429,0.0327,-0.1187,0.0158,0.0418,0.0336,1.8986,1.5255,-21.2351,-10.9861,55.4820,1.7120,False,False
3.2554,18,8,32,8.1130,9.9795,9.6349,10.0000,180,2,"Human(Clone):2.02:0.01:-4.07|Forklift(Clone):-3.97:-0.04:0.49",-0.0190,-0.0558,0.1644,0.0113,-0.1139,0.0085,0.0277,0.0285,1.3420,1.3841,-21.1207,-10.9059,54.1383,1.3630,False,False
3.3555,18,8,33,8.1495,9.9633,9.6920,10.0000,180,2,"Human(Clone):2.01:-0.02:-4.04|Forklift(Clone):-3.96:0.03:0.63",0.0282,-0.0010,0.0623,0.0143,-0.0672,0.0105,0.0182,0.0259,0.7831,1.1130,-20.9970,-10.8324,64.5661,0.9481,False,False
3.4575,18,8,34,8.2273,9.9724,9.7099,9.9362,180,2,"Human(Clone):2.01:0.02:-3.95|Forklift(Clone):-4.00:0.04:0.80",-0.0266,0.0415,-0.0324,0.0383,-0.0459,0.0048,0.0329,0.0245,1.4358,1.0686,-20.8214,-10.7589,64.4729,1.2522,False,False
3.5596,18,8,35,8.3959,10.0000,9.8051,10.0000,180,2,"Human(Clone):2.05:0.00:-3.76|Forklift(Clone):-4.04:-0.03:1.05",0.0333,-0.0364,0.0562,-0.0058,-0.0335,0.0323,0.0244,0.0357,1.1631,1.6988,-20.7011,-10.7090,69.4393,1.4309,False,False
3.6620,18,8,36,8.3677,10.0000,9.8771,10.0000,180,2,"Human(Clone):1.98:-0.04:-3.70|Forklift(Clone):-3.99:0.00:1.18",0.0548,-0.0574,-0.0030,-0.0163,-0.0438,0.0121,0.0335,0.0362,1.4800,1.5997,-20.5285,-10.6358,66.0889,1.5399,False,False
3.7648,18,8,37,8.5284,10.0000,9.9253,9.9808,180,2,"Human(Clone):2.00:0.01:-3.49|Forklift(Clone):-4.01:0.03:1.46",0.0275,0.0710,0.0747,-0.0332,-0.0110,0.0164,0.0227,0.0222,1.0986,1.0783,-20.3777,-10.5669,66.1949,1.0885,False,False
3.8716,18,8,38,8.5711,10.0000,10.0000,10.0000,180,2,"Human(Clone):1.98:0.03:-3.40|Forklift(Clone):-3.96:-0.01:1.74",0.0855,0.0127,0.0809,-0.0073,0.0119,-0.0091,0.0530,0.0374,2.1656,1.5278,-20.2156,-10.5170,74.4126,1.8467,False,False
3.9736,18,8,39,8.6756,9.9511,9.9838,9.9644,180,2,"Human(Clone):2.03:-0.03:-3.30|Forklift(Clone):-3.98:0.00:1.90",0.0350,-0.0369,-0.0372,0.0436,-0.0423,-0.0144,0.0305,0.0403,1.3546,1.7897,-20.0920,-10.4772,72.4084,1.5722,False,False
4.0756,18,8,40,8.7335,9.9459,10.0000,9.9705,180,2,"Human(Clone):2.00:0.04:-3.10|Forklift(Clone):-4.02:0.00:2.11",0.0082,-0.0340,-0.0390,-0.0344,-0.0261,0.0072,0.0361,0.0398,1.5988,1.7637,-19.9426,-10.4326,73.2035,1.6812,False,False
4.1769,18,8,41,8.7949,9.9900,10.0000,9.9931,180,2,"Human(Clone):1.98:0.00:-3.06|Forklift(Clone):-4.03:-0.01:2.24",0.1078,-0.0164,-0.0164,-0.0113,0.0008,0.0014,0.0446,0.0291,1.9288,1.2586,-19.8199,-10.4006,75.0480,1.5937,False,False
4.2782,18,8,42,8.8717,9.9524,9.9912,10.0000,180,2,"Human(Clone):1.99:0.00:-2.91|Forklift(Clone):-3.97:-0.01:2.44",0.0306,0.0161,0.0637,-0.0172,-0.0022,0.0121,0.0398,0.0387,1.8704,1.8229,-19.6567,-10.3529,74.5405,1.8466,False,False
4.3793,18,8,43,8.9661,10.0000,9.9879,10.0000,180,2,"Human(Clone):2.00:0.01:-2.75|Forklift(Clone):-4.00:-0.03:2.65",0.0524,-0.0181,-0.0201,0.0002,-0.0052,-0.0221,0.0395,0.0315,1.8597,1.4831,-19.5264,-10.3214,76.1453,1.6714,False,False
4.4812,18,8,44,9.0297,10.0000,10.0000,9.9231,180,2,"Human(Clone):1.99:0.00:-2.74|Forklift(Clone):-3.98:0.01:2.85",0.0840,-0.0263,0.1011,-0.0347,0.0155,-0.0201,0.0317,0.0087,1.4210,0.3901,-19.4052,-10.2918,72.4341,0.9055,False,False
4.5837,18,8,45,9.1071,9.9836,9.9738,10.0000,180,2,"Human(Clone):1.99:-0.04:-2.52|Forklift(Clone):-3.98:-0.03:3.13",0.0048,-0.0575,0.0054,-0.0013,-0.0213,-0.0108,0.0390,0.0136,1.9100,0.6656,-19.2572,-10.2481,69.2121,1.2878,False,False
4.6850,18,8,46,9.2187,9.9946,9.9701,10.0000,180,2,"Human(Clone):2.01:0.00:-2.46|Forklift(Clone):-3.98:-0.01:3.27",-0.0221,0.0519,-0.0221,-0.0089,0.0075,0.0195,0.0423,0.0332,1.9060,1.4974,-19.1197,-10.2056,71.3290,1.7017,False,False
4.7851,18,8,47,9.2771,10.0000,9.9920,10.0000,180,2,"Human(Clone):2.02:0.03:-2.27|Forklift(Clone):-3.96:0.00:3.49",0.0449,-0.0372,-0.0360,0.0176,0.0036,-0.0280,0.0334,0.0386,1.4600,1.6894,-18.9676,-10.1707,79.8074,1.5747,False,False
4.8854,18,8,48,9.3609,10.0000,9.9484,10.0000,180,2,"Human(Clone):1.98:-0.02:-2.23|Forklift(Clone):-4.02:-0.03:3.62",0.0533,-0.0186,0.0272,0.0200,0.0139,0.0094,0.0077,0.0169,0.3674,0.8079,-18.8680,-10.1602,85.2938,0.5876,False,False
4.9863,18,8,49,9.2535,10.0000,10.0000,9.9608,180,2,"Human(Clone):1.97:0.02:-2.05|Forklift(Clone):-3.97:0.02:3.93",-0.0101,0.0131,-0.0076,-0.0076,-0.0103,0.0023,0.0274,0.0183,1.3146,0.8746,-18.7116,-10.1473,84.6261,1.0946,False,False
5.0886,18,8,50,9.1885,9.9822,10.0000,10.0000,180,2,"Human(Clone):1.96:0.00:-1.99|Forklift(Clone):-3.98:0.03:4.06",0.0550,0.0039,-0.0038,-0.0265,0.0368,-0.0077,0.0333,0.0398,1.4605,1.7463,-18.5472,-10.1275,80.3570,1.6034,False,False
5.1888,18,8,51,9.0997,10.0000,9.9734,9.9758,180,2,"Human(Clone):1.99:-0.02:-1.83|Forklift(Clone):-4.01:-0.01:4.30",-0.0003,-0.0527,0.0465,0.0154,0.0013,-0.0235,0.0298,0.0305,1.4442,1.4781,-18.4167,-10.1101,82.6400,1.4611,False,False
5.2905,18,8,52,9.0226,9.9794,10.0000,9.9801,180,2,"Human(Clone):2.00:0.02:-1.72|Forklift(Clone):-3.99:0.03:4.45",0.0607,0.0757,0.0907,0.0186,-0.0250,-0.0109,0.0267,0.0363,1.1523,1.5660,-18.2523,-10.0869,82.3890,1.3591,False,False
5.3925,18,8,53,8.9412,10.0000,10.0000,9.9664,180,2,"Human(Clone):2.01:-0.04:-1.56|Forklift(Clone):-3.98:0.00:4.76",0.0544,-0.0055,0.0063,-0.0166,0.0143,-0.0018,0.0462,0.0338,2.2075,1.6136,-18.0694,-10.0635,80.6144,1.9105,False,False
5.4949,18,8,54,8.8863,9.9692,9.9946,10.0000,180,2,"Human(Clone):2.01:0.03:-1.49|Forklift(Clone):-4.02:0.04:4.86",-0.0013,0.0781,-0.0277,0.0127,0.0081,-0.0102,0.0367,0.0379,1.6125,1.6655,-17.9205,-10.0541,86.0992,1.6390,False,False
5.5962,18,8,55,8.8285,10.0000,10.0000,9.9787,180,2,"Human(Clone):1.98:-0.01:-1.34|Forklift(Clone):-4.01:0.02:5.19",0.0071,0.0338,-0.0475,0.0080,0.0383,-0.0070,0.0462,0.0327,2.0785,1.4708,-17.7384,-10.0461,88.3697,1.7746,False,False
5.6987,18,8,56,8.7444,9.9472,10.0000,10.0000,180,2,"Human(Clone):2.00:0.05:-1.23|Forklift(Clone):-4.03:0.02:5.27",0.0287,-0.0589,-0.0082,-0.0034,0.0090,0.0017,0.0448,0.0222,2.0324,1.0072,-17.6184,-10.0338,82.3578,1.5198,False,False
5.8012,18,8,57,8.6063,9.9708,10.0000,10.0000,180,2,"Human(Clone):2.00:-0.01:-1.05|Forklift(Clone):-4.02:0.01:5.54",-0.0102,-0.0116,0.0891,-0.0015,0.0029,-0.0085,0.0136,0.0309,0.6731,1.5312,-17.4411,-10.0130,86.4551,1.1022,False,False
5.9019,18,8,58,8.5497,9.9697,10.0000,9.8842,180,2,"Human(Clone):2.02:-0.01:-0.96|Forklift(Clone):-4.02:0.00:5.65",-0.0014,0.0300,-0.0054,0.0261,0.0105,0.0065,0.0271,0.0331,1.2497,1.5268,-17.2629,-10.0086,88.4306,1.3883,False,False
6.0027,18,8,59,8.5251,9.9603,10.0000,9.8340,180,2,"Human(Clone):1.99:0.00:-0.85|Forklift(Clone):-4.02:-0.02:5.80",0.0966,-0.0330,-0.0704,-0.0145,-0.0125,-0.0103,0.0235,0.0242,1.0738,1.1048,-17.1461,-10.0044,87.7143,1.0893,False,False
6.1052,18,8,60,8.3460,9.9567,9.9882,9.6914,180,2,"Human(Clone):1.99:-0.03:-0.76|Forklift(Clone):-3.99:-0.01:5.62",-0.0307,-0.0132,0.0542,-0.0187,-0.0161,0.0182,0.0213,0.0088,1.0525,0.4324,-17.0019,-10.0045,87.8585,0.7425,False,False
6.2058,18,8,61,8.3631,10.0000,10.0000,9.6290,180,2,"Human(Clone):1.98:-0.01:-0.59|Forklift(Clone):-3.97:0.01:5.36",-0.1258,-0.0423,-0.0080,0.0240,0.0192,0.0349,0.0306,0.0423,1.5055,2.0817,-16.8410,-9.9998,88.5002,1.7936,False,False
6.3079,18,8,62,8.2570,9.9921,10.0000,9.7718,180,2,"Human(Clone):1.99:-0.01:-0.50|Forklift(Clone):-3.99:0.04:5.23",-0.0733,0.0327,-0.0280,-0.0069,0.0398,-0.0314,0.0419,0.0358,1.7764,1.5171,-16.6685,-10.0011,92.9870,1.6468,False,False
6.4096,18,8,63,8.2190,10.0000,9.9916,10.0000,180,2,"Human(Clone):2.00:0.04:-0.34|Forklift(Clone):-3.97:0.03:4.92",0.1124,-0.0471,0.0408,-0.0014,-0.0175,0.0080,0.0348,0.0255,1.6686,1.2208,-16.5405,-10.0075,93.2381,1.4447,False,False
6.5106,18,8,64,8.1402,10.0000,10.0000,10.0000,180,2,"Human(Clone):2.02:0.00:-0.28|Forklift(Clone):-4.01:0.02:4.76",-0.0302,-0.0122,-0.0083,-0.0136,-0.0177,0.0091,0.0410,0.0358,1.7423,1.5197,-16.3564,-10.0168,95.2692,1.6310,False,False
6.6120,18,8,65,8.0340,9.9973,10.0000,9.9987,180,2,"Human(Clone):2.02:-0.03:-0.08|Forklift(Clone):-4.01:-0.01:4.56",-0.0500,-0.0223,-0.0221,0.0247,0.0232,-0.0153,0.0113,0.0290,0.5122,1.3122,-16.2099,-10.0272,96.2598,0.9122,False,False
6.7148,18,8,66,7.9677,10.0000,9.9780,10.0000,180,2,"Human(Clone):1.98:0.01:-0.04|Forklift(Clone):-4.02:0.04:4.37",-0.0183,-0.0954,-0.0446,-0.0287,-0.0147,-0.0005,0.0192,0.0165,0.9177,0.7899,-16.0564,-10.0420,95.6420,0.8538,False,False
6.8148,18,8,67,7.8788,10.0000,9.9534,9.9822,180,2,"Human(Clone):1.99:0.04:0.15|Forklift(Clone):-4.01:-0.02:4.14",-0.0078,-0.0472,0.0069,-0.0196,0.0217,0.0097,0.0362,0.0405,1.7991,2.0114,-15.9125,-10.0588,96.7485,1.9052,False,False
6.9190,18,8,68,7.7809,10.0000,9.9602,10.0000,180,2,"Human(Clone):1.96:0.01:0.25|Forklift(Clone):-3.98:-0.01:3.96",-0.0510,-0.0313,-0.0708,-0.0072,0.0045,-0.0006,0.0288,0.0457,1.3534,2.1530,-15.7205,-10.0857,99.6268,1.7532,False,False
7.0212,18,8,69,7.7155,9.9208,10.0000,9.9488,180,2,"Human(Clone):2.02:0.02:0.45|Forklift(Clone):-4.00:0.03:3.68",-0.0023,-0.0476,-0.0506,-0.0092,0.0082,-0.0293,0.0361,0.0293,1.6748,1.3610,-15.5567,-10.1073,97.1317,1.5179,False,False
7.1224,18,8,70,7.6952,10.0000,10.0000,9.9149,180,2,"Human(Clone):1.97:0.03:0.51|Forklift(Clone):-3.99:0.01:3.57",-0.0406,0.0469,-0.0600,-0.0153,0.0289,-0.0285,0.0204,0.0454,0.8967,1.9943,-15.4349,-10.1270,101.8057,1.4455,False,False
7.2229,18,8,71,7.5492,9.9780,10.0000,9.9825,180,2,"Human(Clone):1.96:-0.01:0.67|Forklift(Clone):-4.04:0.02:3.29",-0.0197,-0.0097,0.0415,-0.0061,0.0280,0.0084,0.0319,0.0327,1.3637,1.3972,-15.2726,-10.1784,108.9881,1.3805,False,False
7.3230,18,8,72,7.5200,10.0000,10.0000,10.0000,180,2,"Human(Clone):1.99:-0.04:0.74|Forklift(Clone):-3.99:-0.02:3.12",-0.0437,-0.0402,0.0010,-0.0124,-0.0034,0.0211,0.0356,0.0110,1.7773,0.5482,-15.1516,-10.2299,110.8305,1.1627,False,False
7.4252,18,8,73,7.4157,10.0000,9.9955,10.0000,180,2,"Human(Clone):2.04:0.02:0.83|Forklift(Clone):-4.00:0.02:2.97",-0.1304,-0.0209,-0.0058,0.0081,-0.0160,0.0108,0.0408,0.0231,1.7994,1.0202,-15.0060,-10.2907,112.4273,1.4098,False,False
7.5257,18,8,74,7.3336,9.9457,9.9565,10.0000,180,2,"Human(Clone):2.02:0.03:1.00|Forklift(Clone):-4.03:0.03:2.74",0.0406,0.0110,-0.0358,0.0099,-0.0078,-0.0024,0.0329,0.0335,1.4611,1.4878,-14.8973,-10.3332,110.3523,1.4744,False,False
7.6262,18,8,75,7.2429,10.0000,9.9899,10.0000,180,2,"Human(Clone):1.96:0.02:1.08|Forklift(Clone):-4.02:0.00:2.62",0.0362,0.0136,-0.0225,0.0201,0.0512,-0.0200,0.0369,0.0197,1.8181,0.9730,-14.7478,-10.3787,104.5135,1.3956,False,False
7.7275,18,8,76,7.1996,9.9561,10.0000,10.0000,180,2,"Human(Clone):2.02:-0.02:1.20|Forklift(Clone):-4.05:0.00:2.31",0.0094,-0.0042,0.0000,0.0014,0.0136,-0.0333,0.0322,0.0464,1.6089,2.3136,-14.5964,-10.4380,114.7836,1.9613,False,False
7.8305,18,8,77,7.1135,10.0000,9.9853,10.0000,180,2,"Human(Clone):2.02:0.02:1.28|Forklift(Clone):-3.99:-0.03:2.23",0.0210,0.0349,0.0243,0.0278,0.0068,0.0009,0.0259,0.0346,1.2406,1.6532,-14.4331,-10.5059,111.9664,1.4469,False,False
7.9311,18,8,78,7.0516,9.9959,9.9355,9.9314,180,2,"Human(Clone):2.01:0.03:1.46|Forklift(Clone):-3.97:-0.02:1.94",0.0005,-0.0699,0.0125,-0.0305,-0.0121,0.0026,0.0183,0.0548,0.8401,2.5079,-14.2965,-10.5470,107.7600,1.6740,False,False
8.0311,18,8,79,6.9652,9.9885,9.9458,8.0087,180,2,"Human(Clone):1.99:0.04:1.55|Forklift(Clone):-3.98:0.03:1.77",0.1054,0.0280,-0.0052,-0.0202,0.0160,-0.0056,0.0356,0.0478,1.7011,2.2846,-14.1377,-10.6076,111.8344,1.9929,False,False
8.1340,18,8,80,6.8703,10.0000,10.0000,8.0219,180,2,"Human(Clone):1.97:-0.02:1.76|Forklift(Clone):-4.02:0.01:1.50",0.0105,0.0255,-0.0600,-0.0200,-0.0105,0.0004,0.0396,0.0325,1.8834,1.5489,-13.9950,-10.6631,109.2748,1.7161,False,False
8.2345,18,8,81,6.7871,10.0000,9.9492,7.8863,180,2,"Human(Clone):1.99:0.02:1.78|Forklift(Clone):-4.01:-0.01:1.33",0.0077,-0.0707,-0.0853,-0.0006,0.0291,0.0306,0.0484,0.0326,2.3172,1.5624,-13.7926,-10.7214,103.9211,1.9398,False,False
8.3361,18,8,82,6.7409,10.0000,9.9357,7.8734,180,2,"Human(Clone):2.03:-0.01:1.94|Forklift(Clone):-3.96:0.00:1.09",-0.0113,-0.0323,0.0538,-0.0352,0.0238,0.0206,0.0326,0.0188,1.6285,0.9419,-13.6227,-10.7543,96.7554,1.2852,False,False
8.4362,18,8,83,6.6400,10.0000,10.0000,7.7077,180,2,"Human(Clone):2.03:0.03:2.07|Forklift(Clone):-3.98:0.04:0.98",0.0700,0.0505,-0.0336,-0.0044,-0.0165,-0.0026,0.0286,0.0252,1.2812,1.1299,-13.4815,-10.7596,92.1225,1.2055,False,False
8.5385,18,8,84,6.5915,9.9818,9.9755,7.6615,180,2,"Human(Clone):2.02:0.02:2.18|Forklift(Clone):-4.02:-0.03:0.67",-0.0097,0.0064,0.0543,-0.0027,0.0127,-0.0161,0.0149,0.0338,0.7125,1.6186,-13.3513,-10.7662,96.4592,1.1655,False,False
8.6401,18,8,85,6.4933,10.0000,10.0000,7.5786,180,2,"Human(Clone):2.04:0.00:2.32|Forklift(Clone):-4.04:-0.01:0.56",0.0491,0.0136,0.0402,-0.0146,0.0151,-0.0027,0.0266,0.0196,1.3045,0.9592,-13.2051,-10.7876,96.0962,1.1318,False,False
8.7432,18,8,86,6.4311,9.9149,9.9931,7.4294,180,2,"Human(Clone):2.00:0.03:2.48|Forklift(Clone):-4.01:0.02:0.26",0.0932,0.0727,-0.0496,-0.0447,-0.0203,-0.0297,0.0565,0.0292,2.4220,1.2518,-13.0326,-10.8195,97.9894,1.8369,False,False
8.8461,18,8,87,6.3642,10.0000,10.0000,7.4228,180,2,"Human(Clone):1.99:0.02:2.57|Forklift(Clone):-4.04:0.02:0.12",0.0120,-0.0784,-0.0233,0.0046,-0.0439,0.0250,0.0171,0.0193,0.7929,0.8965,-12.9144,-10.8320,96.3106,0.8447,False,False
8.9475,18,8,88,6.3319,9.9983,10.0000,7.2620,180,2,"Human(Clone):2.03:0.03:2.69|Forklift(Clone):-4.05:0.00:-0.12",0.0999,-0.0097,-0.0295,-0.0132,0.0108,-0.0259,0.0394,0.0320,1.5882,1.2908,-12.7599,-10.8576,99.3529,1.4395,False,False
